legal_name,facility_status,address,license_status,phone,license_number,max_licensed_capacity,license_effective_date,chief_administrative_officer,license_expires_date,owner_licensee,inspection_number,inspection_date,inspection_type,certificate_number,deficiency_rule,deficiency_evidence,deficiency_findings
SAHARAN OASIS,Active,"1705 South 64th Avenue, Phoenix, AZ 85043",Active,6025743610,BH7034,5,9/1/2025,ROBERT HOWARD,8/31/2026,SAHARAN OASIS LLC,INSP-0097278,2/20/2025,Complaint,BH7034,"R9-10-706.K.3.a. Personnel K. An administrator shall ensure that: 3. There is a daily staffing schedule that: a. Indicates the date, scheduled work hours, and name of each employee assigned to work, including on-call personnel members;","Based on documentation review and interview, the administrator failed to ensure there was a daily staffing schedule to indicate the scheduled work hours, and name of each employee assigned to work, including on-call personnel members. The deficient practice posed a risk if there was no record to ensure shifts and tasks were covered.","1. A review of facility documentation revealed a daily staffing schedule for January 26, 2025- February 1, 2025 and February 9-22, 2025. However, the daily staffing schedules did not include the behavioral health professional and registered nurse as on-call personnel members. 2. A review of the aforementioned schedules revealed E2 (the behavioral health professional) was scheduled as โ??OFF.โ?? 3. In an interview E6 reported E2 and E3 (the registered nurse) were on-call. 4. In a joint exit interview, the findings were reviewed with E1 and E6 and no additional comments or statements were provided regarding the findings. Plan of Correction Name, title and/or Position of the Person Responsible Temporary Solution Robert Howard, Administrator, will review the Robert Howard - Administrator Date temporary correction was implemented 2025-03-15 Date permanent correction will be complete 2025-03-17 current staffing pattern and make an amendment, adding section for all On-Call personnel staff to include current Behavioral Health Professional, Nurse, Therapist. Permanent Solution Robert Howard, Administrator, will ensure the amendment is accurate to the current On-Call personnel staff contracted with Saharan Oasis (current Behavioral Health Professional, Nurse, Therapist) and is reflected on all future staffing patterns. Monitoring Robert Howard, Administrator will review all staffing patterns once completed by Lead BHT each week to ensure it details the section for all On-Call personnel staff."
SAHARAN OASIS,Active,"1705 South 64th Avenue, Phoenix, AZ 85043",Active,6025743610,BH7034,5,9/1/2025,ROBERT HOWARD,8/31/2026,SAHARAN OASIS LLC,INSP-0097278,2/20/2025,Complaint,BH7034,R9-10-708.A.4.b. Treatment Plan A. An administrator shall ensure that a treatment plan is developed and implemented for each resident that: 4. Includes: b. The physical health services or behavioral health services to be provided to the resident;,"Based on documentation review, record review, and interview, the administrator failed to ensure a treatment plan was developed for each resident to include the frequency and number of hours of behavioral health services to be provided to the resident per R9-10- 716(B)(2), for two of two residents sampled. The deficient practice posed a risk as a treatment plan was not developed to articulate decisions and agreements of services to be provided.","1. A review of facility documentation revealed a scope of services (dated July 6, 2022). The scope of services stated ""... Saharan Oasis offers individual therapy, group therapy, โ?ฆ family counselling โ?ฆโ?? 2. A review of R1's (admitted in 2024) medical record revealed a treatment plan (dated in 2025). However, the treatment plan did not include the frequency and number of hours of behavioral health services to be provided to R1. 3. A review of R1โ??s medical record revealed documentation of individual counseling sessions provided once a week for approximately fifty (50) minutes each. 4. A review of R2's (admitted in 2024) medical record revealed a treatment plan (dated in 2025). However, the treatment plan did not include the frequency and number of hours of behavioral health services to be provided to R2. 5. A review of R2โ??s medical record revealed documentation of individual counseling sessions provided once a week for approximately fifty (50) minutes each. 6. In an interview, E6 reported all residents only receive individual counseling once a week. 7. In a joint exit interview, the findings were reviewed with E1 and E6 and no additional comments, statements, or documentation were provided regarding the findings. Plan of Correction Name, title and/or Position of the Person Responsible Robert howard, Administrator Date temporary correction was implemented 2025-03-14 Date permanent correction will be complete 2025-03-20 Temporary Solution Robert howard, Administrator will speak with the current Saharan Oasis therapist to update all Clients treatment plans to reflect the frequency and number of hours of behavioral health services to be provided to the client. Permanent Solution Robert howard, Administrator will review all treatment plans provide by Saharan Oasis therapist to ensure it has a current frequency and number of hours of behavioral health services to be provided. If any discrepancy are discovered it will be provided back to the therapist for updates and/or corrections, then reviewed again by Administrator. Once confirmed it will be forwarded to the clients guardian for review and signature. Monitoring Administrator and therapist will discuss each month about the frequency and number of hours of behavioral health services to be provided to each client to ensure it is updated and accurate to the needs of the clients before final document is provided to the clients guardian for review."
SAHARAN OASIS,Active,"1705 South 64th Avenue, Phoenix, AZ 85043",Active,6025743610,BH7034,5,9/1/2025,ROBERT HOWARD,8/31/2026,SAHARAN OASIS LLC,INSP-0097278,2/20/2025,Complaint,BH7034,"R9-10-721.A.1.c. Environmental Standards A. Except for an outdoor behavioral health care program provided by a behavioral health residential facility, an administrator shall ensure that: 1. The premises and equipment are: c. Free from a condition or situation that may cause a resident or other individual to suffer physical injury;","Based on observation and interview, the administrator failed to ensure the facility was free from a condition or situation to cause a resident or other individual to suffer physical injury. The deficient practice posed a tripping hazard to the residents.","1. The Compliance Officer observed an unraveled garden hose in the backyard patio. 2. The Compliance Officer observed a hole in the backyard next to the patio. The hole appeared to be dug-up and appeared to be approximately one foot in diameter. The Compliance Officer observed footwear impressions all around the dirt near the hole. 3. In a joint exit interview, the findings were reviewed with E1 and E6 and no additional comments or statements were provided regarding the findings. Plan of Correction Name, title and/or Position of the Person Responsible Robert howard, Administrator Date temporary correction was implemented 2025-03-10 Date permanent correction will be complete 2025-03-17 Temporary Solution Robert Howard and Lead BHT removed the unraveled garden hose that was located in the backyard patio area. The one foot in diameter hole in the backyard next to the patio was filled with dirt and packed in. Permanent Solution Robert howard and Lead BHT during schedule staff meetings will discuss the importance of informing management staff of any condition discovered at the facility that may cause a resident or other individual to suffer physical injury. Lead BHT will walk the facility grounds each week to look for such conditions that are deemed to be a hazard and inform management staff of the condition to begin the process of repairs and or removal at the earliest convenience. Monitoring During Quality Management facility inspections conduct by Administrator quarterly, we will be inspecting to ensure the facility is free from a condition or situation that may cause a resident or other individual to suffer physical injury inside and in the backyard area of the facility. If any suck condition is located, it will be documented and rectified at the earliest convenience."
SAHARAN OASIS,Active,"1705 South 64th Avenue, Phoenix, AZ 85043",Active,6025743610,BH7034,5,9/1/2025,ROBERT HOWARD,8/31/2026,SAHARAN OASIS LLC,INSP-0085275,9/3/2024,Compliance (Annual),Initial Comments,"G. An administrator shall ensure that a personnel record is maintained for each personnel member, employee, volunteer, or student that includes: 3. Documentation of: h. Cardiopulmonary resuscitation training, if required for the individual according to R9-10- 703(C)(1)(e); i. First aid training, if required for the individual according to this Article or policies and procedures; and","Based on documentation review, record review, and interview, the administrator failed to ensure a personnel record was maintained for each personnel member to include documentation of cardiopulmonary resuscitation (CPR) training, if required for the individual according to R9-10-703(C)(1)(e), for two of four personnel sampled. The deficient practice posed a risk if an employee was unable to meet a resident's needs during an emergency, and the documentation was not provided within two hours after a Department request.","1. A review of the facility's policies and procedures revealed a policy titled ""CPR/First Aid"" dated in 2022. The policy stated ""CPR and First Aid Standards Only accept CPR trainings from American Safety and Health Institute (ASHI) or American Heart Association...Trainings must include Hands-On training where demonstration to perform CPR can occur prior to receiving certification. All staff, contractors, and volunteers must possess current certification and a copy of the certificate(s) are in their training file."" 2. A review of the facility's staffing schedule revealed E3 was the only staff expected to work from 10:00 pm-10:00 am shift on September 6, 2024. 3. A review of the facility's staffing schedule revealed E4 was the only staffing working from 6:00 pm-10:00 pm shift on September 2, 2024. 4. A review of E3's personnel record revealed documentation of current CPR training dated July 12, 2023, from ""NationalCPRFoundation"". The document stated ""Valid for 2 years"" 5. A review of E4's personnel record revealed documentation of current CPR training dated February 9, 2023, from ""NationalCPRFoundation"". The document stated ""Valid for 2 years"" 6. A review of the ""nationalcprfoundation.com"" website revealed the following statement: ""National CPR Foundation is known for providing Life-Skill Techniques for longer more lasting lives. Harness the Power of Our Online Training and Earn Your Certification Today - The Smarter Way."" 7. In an interview, E1 acknowledged CPR and first aid for E3 and E4 was completed online. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Date permanent correction will be complete 2024-09-26 Temporary Solution Permanent Solution Monitoring"
SAHARAN OASIS,Active,"1705 South 64th Avenue, Phoenix, AZ 85043",Active,6025743610,BH7034,5,9/1/2025,ROBERT HOWARD,8/31/2026,SAHARAN OASIS LLC,INSP-0085275,9/3/2024,Compliance (Annual),Initial Comments,"A. An administrator shall ensure that: 6. Except as provided in subsection (E)(1)(a), a medical practitioner performs a medical history and physical examination or a registered nurse performs a nursing assessment on a resident within 30 calendar days before admission or within 72 hours after admission and documents the medical history and physical examination or nursing assessment in the resident's medical record within 72 hours after admission;","Based on record review and interview, the administrator failed to maintain documentation of registered nurse who performed a nursing assessment on a resident within 30 calendar days before admission or within 72 hours after admission, for two of two residents sampled. The deficient practice posed a risk as this information was required for the development and implementation of a treatment plan, per R9-10-708.A.1. Findings include: 1. A review of R1's medical record revealed a nursing assessment dated in August 2024. The document contained a nursing assessment for R1. However, the document did not contain a signature from the registered nurse who performed the assessment. 2. A review of R2's medical record revealed a nursing assessment dated in August 2024. The document contained a nursing assessment for R2. However, the document did not contain a signature from the registered nurse who performed the assessment. 3. In an interview, E1 acknowledged R1's and R2's nursing assessments did not include the signature of the individual who performed the nursing assessment. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Date permanent correction will be complete 2024-09-26 Temporary Solution Permanent Solution Monitoring",
SAHARAN OASIS,Active,"1705 South 64th Avenue, Phoenix, AZ 85043",Active,6025743610,BH7034,5,9/1/2025,ROBERT HOWARD,8/31/2026,SAHARAN OASIS LLC,INSP-0085273,3/12/2024,Complaint,Initial Comments,"C. An administrator shall ensure that: 1. Policies and procedures are established, documented, and implemented to protect the health and safety of a resident that: a. Cover job descriptions, duties, and qualifications, including required skills, knowledge, education, and experience for personnel members, employees, volunteers, and students;","Based on documentation review, record review, and interview, the administrator failed to establish and document policies and procedures to protect the health and safety of a resident to cover job descriptions. The deficient practice posed a health and safety risk to the residents.","1. A review of the facility's documentation revealed an incident report dated March 4, 2024. The incident report stated ""On 03/04/2024 at approximately 2000 hrs BHT [E4] instructed [R1] and [R1's] peers that it was currently bedtime and to report to their living quarters. [R1] and [R1's] peers did comply with the request. BHT [E4] was sitting in the office area and a peer came back downstairs after approximately 5 mins of being in the room and stated that [R1] struck [R2] in the face with a close fist due to the peer turning the bathroom light off. BHT went to the living quarters and asked [R1] about the alleged incident. [R1] did not respond and did not engage with staff. BHT proceeded to inform all peers that it was currently bedtime and turned the light off. BHT sat in the doorway of the room to ensure no other incidents took place. [R1] continued to sit on [R1's] bed and after a few minutes [R1] was observed with something in [R1's] hand. Due to it being dark staff was unsure of the object and asked [R1] what was currently in [R1's] hand. [R1] responded with ""it's a shank and I'm going to use it on [R2]"". Staff immediately turned the light on and asked [R1] to give [E4] the object. [R1] had [R1's] hands behind [R1's] back and after multiple requests to give the object to staff, [R1] refused. As staff approached [R1], [R1] was observed attempting to run at [R1's] peer with the object, that was observed to be a pen, and BHT had to place [R1] in a therapeutic hold for DTO. While in the therapeutic hold staff were able to take the pen from [R1] and then proceeded to release the therapeutic hold. Once released [R1] immediately began to throw all [R1's] peers clothing and personal property all over the room. [R1] picked up the plastic dresser in the room and threw it at staff, striking the staff member. After several verbal commands for [R1] to disengage in [R1's] current physical aggression [R1] refused to comply. [R1] walked toward the peer [R1] was alleged to hit earlier and started to strike the peer in the head and back area with a closed fist. Staff immediately placed [R1] back into a therapeutic hold. While in the therapeutic hold bit staff on [E4's] wrist area and attempted to headbutt [E4] multiple times. [R1] remained in the therapeutic hold for approximately 7 mins and once [R1] was deemed to be no longer a threat staff released the hold. BHT [E4] remained standing next to [R1] until a secondary staff arrived within a few minutes. Admin [E1] arrived and was able to get [R1] to agree to go to [facility name] to be evaluated..."" 2. A review of the facility's policies and procedures revealed a policy titled ""BEHAVIORAL HEALTH TECHNICIAN JOB DESCRIPTION"" dated July 6, 2022. The policy stated ""Skills: Demonstrate strong professional boundaries Excellent written and verbal communication skills Must be able to work in and foster a culturally diverse environment Must be able to maintain order and structure Shows a concern and empathy towards children in trouble Capable of following directives."" However, the policies and procedures were not established and documented to include the use of an emergency safety response for BHT's. 3. A review of E4's personnel record revealed a current crisis prevention intervention training card with an expiration date of November 20, 2024. 4. In an interview, E1 acknowledged policies and procedures were not established and documented to cover job descriptions to include the use of emergency safety responses for BHT's. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Temporary Solution Permanent Solution Monitoring Date permanent correction will be complete 2024-06-03"
SAHARAN OASIS,Active,"1705 South 64th Avenue, Phoenix, AZ 85043",Active,6025743610,BH7034,5,9/1/2025,ROBERT HOWARD,8/31/2026,SAHARAN OASIS LLC,INSP-0085273,3/12/2024,Complaint,Initial Comments,"I. If an administrator has a reasonable basis, according to A.R.S. ยง 13-3620 or 46-454, to believe abuse, neglect, or exploitation has occurred on the premises or while a resident is receiving services from a behavioral health residential facility's employee or personnel member, the administrator shall: 2. Report the suspected abuse, neglect, or exploitation of the resident: b. For a resident under 18 years of age, according to A.R.S. ยง 13-3620;","Based on documentation review and interview, the administrator failed to report suspected abuse, neglect, or exploitation of a resident under 18 years of age according to A.R.S. \'a7 13-3620. The deficient practice posed a health and safety to residents as the facility had a reasonable basis to believe abuse had occurred on the premises, and it was not reported per A.R.S. \'a7 13-3620. The deficient practice posed a health and safety risk to the residents.","1. A.R.S. \'a7 13-3620.A states ""A. Any person who reasonably believes that a minor is or has been the victim of physical injury, abuse, child abuse, a reportable offense or neglect that appears to have been inflicted on the minor by other than accidental means or that is not explained by the available medical history as being accidental in nature or who reasonably believes there has been a denial or deprivation of necessary medical treatment or surgical care or nourishment with the intent to cause or allow the death of an infant who is protected under section 36-2281 shall immediately report or cause reports to be made of this information to a peace officer, to the department of child safety or to a tribal law enforcement or social services agency for any Indian minor who resides on an Indian reservation, except if the report concerns a person who does not have care, custody or control of the minor, the report shall be made to a peace officer only..."" 2. Arizona Administrative Code (A.A.C.) R9-10-101(110) states ""Immediate"" means ""without delay."" 3. A review of the facility's documentation revealed an incident report dated March 4, 2024. The incident report stated ""On 03/04/2024 at approximately 2000 hrs BHT [E4] instructed [R1] and [R1's] peers that it was currently bedtime and to report to their living quarters. [R1] and [R1's] peers did comply with the request. BHT [E4] was sitting in the office area and a peer came back downstairs after approximately 5 mins of being in the room and stated that [R1] struck [R2] in the face with a close fist due to the peer turning the bathroom light off. BHT went to the living quarters and asked [R1] about the alleged incident. [R1] did not respond and did not engage with staff. BHT proceeded to inform all peers that it was currently bedtime and turned the light off. BHT sat in the doorway of the room to ensure no other incidents took place. [R1] continued to sit on [R1's] bed and after a few minutes [R1] was observed with something in [R1's] hand. Due to it being dark staff was unsure of the object and asked [R1] what was currently in [R1's] hand. [R1] responded with ""it's a shank and I'm going to use it on [R2]"". Staff immediately turned the light on and asked [R1] to give [E4] the object. [R1] had [R1's] hands behind [R1's] back and after multiple requests to give the object to staff, [R1] refused. As staff approached [R1], [R1] was observed attempting to run at [R1's] peer with the object, that was observed to be a pen, and BHT had to place [R1] in a therapeutic hold for DTO. While in the therapeutic hold staff were able to take the pen from [R1] and then proceeded to release the therapeutic hold. Once released [R1] immediately began to throw all [R1's] peers clothing and personal property all over the room. [R1] picked up the plastic dresser in the room and threw it at staff, striking the staff member. After several verbal commands for [R1] to disengage in [R1's] current physical aggression [R1] refused to comply. [R1] walked toward the peer [R1] was alleged to hit earlier and started to strike the peer in the head and back area with a closed fist. Staff immediately placed [R1] back into a therapeutic hold. While in the therapeutic hold bit staff on [E4's] wrist area and attempted to headbutt [E4] multiple times. [R1] remained in the therapeutic hold for approximately 7 mins and once [R1] was deemed to be no longer a threat staff released the hold. BHT [E4] remained standing next to [R1] until a secondary staff arrived within a few minutes. Admin [E1] arrived and was able to get [R1] to agree to go to [facility name] to be evaluated..."" However, the electronic document did not include documentation of the reporting requirements according to A.R.S. \'a7 13-3620. 4. In an interview, The Compliance Officer asked E1 if the incident that occurred on March 4, 2024 involving R1 and R2 had been reported according to A.R.S. \'a7 13-3620. E1 reported the incident had not been reported per A.R.S. \'a7 13-3620. E1 acknowledged the incident that occurred on March 4, 2024 involving R1 and R2 had not been reported according to A.R.S. \'a7 13-3620. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Date permanent correction will be complete 2024-06-03 Temporary Solution Permanent Solution Monitoring"
SAHARAN OASIS,Active,"1705 South 64th Avenue, Phoenix, AZ 85043",Active,6025743610,BH7034,5,9/1/2025,ROBERT HOWARD,8/31/2026,SAHARAN OASIS LLC,INSP-0085273,3/12/2024,Complaint,Initial Comments,B. An administrator shall ensure that: 2. A resident is not subjected to: i. Restraint;,"Based on documentation review, record review, and interview, the administrator failed to ensure a resident was not subjected to restraints. The deficient practice posed a health and safety risk to the residents. Findings include: 1. Arizona Administrative Code (A.A.C.) R9-10-101(199)"" ""Restraint"" means any physical or chemical method of restricting a patient's freedom of movement, physical activity, or access to the patient ' s own body."" 2. A review of the facility's documentation revealed an incident report dated March 4, 2024. The incident report stated ""On 03/04/2024 at approximately 2000 hrs BHT [E4] instructed [R1] and [R1's] peers that it was currently bedtime and to report to their living quarters. [R1] and [R1's] peers did comply with the request. BHT [E4] was sitting in the office area and a peer came back downstairs after approximately 5 mins of being in the room and stated that [R1] struck [R2] in the face with a close fist due to the peer turning the bathroom light off. BHT went to the living quarters and asked [R1] about the alleged incident. [R1] did not respond and did not engage with staff. BHT proceeded to inform all peers that it was currently bedtime and turned the light off. BHT sat in the doorway of the room to ensure no other incidents took place. [R1] continued to sit on [R1's] bed and after a few minutes [R1] was observed with something in [R1's] hand. Due to it being dark staff was unsure of the object and asked [R1] what was currently in [R1's] hand. [R1] responded with ""it's a shank and I'm going to use it on [R2]"". Staff immediately turned the light on and asked [R1] to give [E4] the object. [R1] had [R1's] hands behind [R1's] back and after multiple requests to give the object to staff, [R1] refused. As staff approached [R1], [R1] was observed attempting to run at [R1's] peer with the object, that was observed to be a pen, and BHT had to place [R1] in a therapeutic hold for DTO. While in the therapeutic hold staff were able to take the pen from [R1] and then proceeded to release the therapeutic hold. Once released [R1] immediately began to throw all [R1's] peers clothing and personal property all over the room. [R1] picked up the plastic dresser in the room and threw it at staff, striking the staff member. After several verbal commands for [R1] to disengage in [R1's] current physical aggression [R1] refused to comply. [R1] walked toward the peer [R1] was alleged to hit earlier and started to strike the peer in the head and back area with a closed fist. Staff immediately placed [R1] back into a therapeutic hold. While in the therapeutic hold bit staff on [E4's] wrist area and attempted to headbutt [E4] multiple times. [R1] remained in the therapeutic hold for approximately 7 mins and once [R1] was deemed to be no longer a threat staff released the hold. BHT [E4] remained standing next to [R1] until a secondary staff arrived within a few minutes. Admin [E1] arrived and was able to get [R1] to agree to go to [facility name] to be evaluated..."" 3. A review of E4's personnel record revealed current crisis prevention intervention (CPI) training. 4. In an interview, E1 reported the incident report was not accurate. E1 reported E4 had R1 in a therapeutic hold for no longer than five minutes. E1 acknowledged the incident report stated R1 was in a therepeuitc hold for approximately seven minutes. E1 acknowledged the prolonged therapeutic hold R1 was placed in could be considered a restraint. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Date permanent correction will be complete 2024-06-03 Temporary Solution Permanent Solution Monitoring",
SAHARAN OASIS,Active,"1705 South 64th Avenue, Phoenix, AZ 85043",Active,6025743610,BH7034,5,9/1/2025,ROBERT HOWARD,8/31/2026,SAHARAN OASIS LLC,INSP-0085273,3/12/2024,Complaint,Initial Comments,"E. An administrator shall ensure that: 1. An emergency safety response is: b. Discontinued at the earliest possible time, but no longer than five minutes after the emergency safety response is initiated;","Based on record review, the administrator failed to ensure that an emergency safety response was discontinued at the earliest possible time, but no longer than five minutes after the emergency safety response was initiated. The deficient practice posed a health and safety risk to the residents. Findings include: 1. A review of the facility's documentation revealed an incident report dated March 4, 2024. The incident report stated ""On 03/04/2024 at approximately 2000 hrs BHT [E4] instructed [R1] and [R1's] peers that it was currently bedtime and to report to their living quarters. [R1] and [R1's] peers did comply with the request. BHT [E4] was sitting in the office area and a peer came back downstairs after approximately 5 mins of being in the room and stated that [R1] struck [R2] in the face with a close fist due to the peer turning the bathroom light off. BHT went to the living quarters and asked [R1] about the alleged incident. [R1] did not respond and did not engage with staff. BHT proceeded to inform all peers that it was currently bedtime and turned the light off. BHT sat in the doorway of the room to ensure no other incidents took place. [R1] continued to sit on [R1's] bed and after a few minutes [R1] was observed with something in [R1's] hand. Due to it being dark staff was unsure of the object and asked [R1] what was currently in [R1's] hand. [R1] responded with ""it's a shank and I'm going to use it on [R2]"". Staff immediately turned the light on and asked [R1] to give [E4] the object. [R1] had [R1's] hands behind [R1's] back and after multiple requests to give the object to staff, [R1] refused. As staff approached [R1], [R1] was observed attempting to run at [R1's] peer with the object, that was observed to be a pen, and BHT had to place [R1] in a therapeutic hold for DTO. While in the therapeutic hold staff were able to take the pen from [R1] and then proceeded to release the therapeutic hold. Once released [R1] immediately began to throw all [R1's] peers clothing and personal property all over the room. [R1] picked up the plastic dresser in the room and threw it at staff, striking the staff member. After several verbal commands for [R1] to disengage in [R1's] current physical aggression [R1] refused to comply. [R1] walked toward the peer [R1] was alleged to hit earlier and started to strike the peer in the head and back area with a closed fist. Staff immediately placed [R1] back into a therapeutic hold. While in the therapeutic hold bit staff on [E4's] wrist area and attempted to headbutt [E4] multiple times. [R1] remained in the therapeutic hold for approximately 7 mins and once [R1] was deemed to be no longer a threat staff released the hold. BHT [E4] remained standing next to [R1] until a secondary staff arrived within a few minutes. Admin [E1] arrived and was able to get [R1] to agree to go to [facility name] to be evaluated..."" 2. In an interview, E1 reported the incident report was not accurate. E1 reported E4 had R1 in a therapeutic hold for no longer than five minutes. E1 acknowledged the incident report stated R1 was in a therepeuitc hold for approximately seven minutes. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Date permanent correction will be complete 2024-06-03 Temporary Solution Permanent Solution Monitoring",
SAHARAN OASIS,Active,"1705 South 64th Avenue, Phoenix, AZ 85043",Active,6025743610,BH7034,5,9/1/2025,ROBERT HOWARD,8/31/2026,SAHARAN OASIS LLC,INSP-0085273,3/12/2024,Complaint,Initial Comments,"E. An administrator shall ensure that: 2. Within 24 hours after an emergency safety response is used for a resident, the following information is","Based on record review and interview, the administrator failed to ensure within 24 hours after an emergency safety response was used entered into the resident medical record: c. The specific emergency safety response used; for a resident, the specific emergency safety response used was entered into the resident medical record. The deficient practice posed a health and safety risk to the residents. Findings include: 1. A review of the facility's documentation revealed an incident report dated March 4, 2024. The incident report stated ""On 03/04/2024 at approximately 2000 hrs BHT [E4] instructed [R1] and [R1's] peers that it was currently bedtime and to report to their living quarters. [R1] and [R1's] peers did comply with the request. BHT [E4] was sitting in the office area and a peer came back downstairs after approximately 5 mins of being in the room and stated that [R1] struck [R2] in the face with a close fist due to the peer turning the bathroom light off. BHT went to the living quarters and asked [R1] about the alleged incident. [R1] did not respond and did not engage with staff. BHT proceeded to inform all peers that it was currently bedtime and turned the light off. BHT sat in the doorway of the room to ensure no other incidents took place. [R1] continued to sit on [R1's] bed and after a few minutes [R1] was observed with something in [R1's] hand. Due to it being dark staff was unsure of the object and asked [R1] what was currently in [R1's] hand. [R1] responded with ""it's a shank and I'm going to use it on [R2]"". Staff immediately turned the light on and asked [R1] to give [E4] the object. [R1] had [R1's] hands behind [R1's] back and after multiple requests to give the object to staff, [R1] refused. As staff approached [R1], [R1] was observed attempting to run at [R1's] peer with the object, that was observed to be a pen, and BHT had to place [R1] in a therapeutic hold for DTO. While in the therapeutic hold staff were able to take the pen from [R1] and then proceeded to release the therapeutic hold. Once released [R1] immediately began to throw all [R1's] peers clothing and personal property all over the room. [R1] picked up the plastic dresser in the room and threw it at staff, striking the staff member. After several verbal commands for [R1] to disengage in [R1's] current physical aggression [R1] refused to comply. [R1] walked toward the peer [R1] was alleged to hit earlier and started to strike the peer in the head and back area with a closed fist. Staff immediately placed [R1] back into a therapeutic hold. While in the therapeutic hold bit staff on [E4's] wrist area and attempted to headbutt [E4] multiple times. [R1] remained in the therapeutic hold for approximately 7 mins and once [R1] was deemed to be no longer a threat staff released the hold. BHT [E4] remained standing next to [R1] until a secondary staff arrived within a few minutes. Admin [E1] arrived and was able to get [R1] to agree to go to [facility name] to be evaluated..."" However, the document did not include the specific emergency safety response used by E4. 2. In an interview, E1 acknowledged the specific emergency safety response used was not entered into R1's medical record. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Date permanent correction will be complete 2024-06-03 Temporary Solution Permanent Solution Monitoring",
SAHARAN OASIS,Active,"1705 South 64th Avenue, Phoenix, AZ 85043",Active,6025743610,BH7034,5,9/1/2025,ROBERT HOWARD,8/31/2026,SAHARAN OASIS LLC,INSP-0085273,3/12/2024,Complaint,Initial Comments,"A. Except for an outdoor behavioral health care program provided by a behavioral health residential facility, an administrator shall ensure that: 1. The premises and equipment are: c. Free from a condition or situation that may cause a resident or other individual to suffer physical injury;","Based on observation and interview, the administrator failed to ensure the premises was free from a condition or situation that may cause a resident or other individual to suffer physical injury. The deficient practice posed a health and safety risk to the residents. Findings include: 1. The Compliance Officer observed a master bedroom shared by R3 and R4. The shared bedroom contained a bathroom, the bathroom contained a grab bar attached to the wall of the shower. 2. The Compliance Officer observed a hallway bathroom. The bathroom contained one grab bar attached to the wall in the shower. 3. In an interview, E1 acknowledged the grab bars posed a potential ligature hazard, and the premises was not free from a condition or situation that may cause a resident or other individual to suffer physical injury. Plan of Correction Name, title and/or Position of the Person Responsible Temporary Solution Date temporary correction was implemented Date permanent correction will be complete 2024-06-03 Permanent Solution Monitoring",
SAHARAN OASIS,Active,"1705 South 64th Avenue, Phoenix, AZ 85043",Active,6025743610,BH7034,5,9/1/2025,ROBERT HOWARD,8/31/2026,SAHARAN OASIS LLC,INSP-0085271,10/12/2023,Complaint;Compliance (Annual),Initial Comments,"G. An administrator shall provide written notification to the Department of a resident's: 2. Self-injury, within two working days after the resident inflicts a self-injury or has an accident that requires immediate intervention by an emergency medical services provider.","Based on documentation review and interview, the administrator failed to provide written notification to the Department of a resident's self-injury, within two working days after the resident inflicted a self-injury. The deficient practice posed a risk as the Department was unable to determine if there was an immediate health and safety risk to other residents of the facility.","1. A review of facility documentation revealed an incident report dated September 26, 2023. The report stated ""Client's Name: [R7]... Type of incident:...Self- harm...Other: Aggression towards peer...Incident: On 9-26-2023 [R7] arrived home from school in a bad mood...Once we started therapy [R7] kept saying [R7] could not do it. I encouraged [R7] that [R7] could. A peer made a statement that [R7] was doing it wrong, and [R7] started hitting [R7's] head on the wall..."" 2. A review of facility documentation revealed an incident report dated September 28, 2023. The report stated ""Client's Name: [R7]... Type of incident:...other: Self- harm...Incident: On 9/28/2023, approximately 2:55 pm, Lead BHT was preparing to give [R7] afternoon snack when [E2] observed bite and scratch marks on [R7's] arms...At approximately 3pm, [E2] spoke with [O4] to request a crisis team to come to the facility... [R7] was observed digging at the grout and received redirection from [E2]. [R7] began to bang [R7's] head on the wall...At approximately 4:03 pm, [E2] observed [R7] biting [R7's] knuckles then checking for marks...At around 4:22 pm is when the crisis mobile team arrived. BHT provided the team with background information before they spoke with [R7]. The team met with [R7] for approximately an hour, then deliberated...Lead BHT transported [R7] to [facility name] after recommendation from the mobile crisis team for evaluation"" 3. A review of facility documentation revealed an incident report dated September 30, 2023. The report stated ""Client's Name: [R6]...Incident: On 9/30/2023, around 11:00 am [R6] asked staff if [R6] could talk about [R6] losing a point earlier in the morning. Staff did advise [R6] yes; [R6] did lose the point, which makes [R6] ineligible to play the video game. [R6] instantly got trigger and started to scratch [R6's] neck until it started to bleed."" 4. A review of Department documentation revealed written notification of the three aforementioned incidents were not received by the Department. 5. In an interview, E1 acknowledged E1 failed to provide written notification to the Department, within two working days after a resident inflicted a self- injury. Plan of Correction Name, title and/or Position of the Person Responsible Date temporary correction was implemented Date permanent correction will be complete 2023-12-21 Temporary Solution Permanent Solution Monitoring"
